username,timestamp,comment
@mmendozabelen,2019-10-24T16:32:07.000Z,que buena noticia el presidente de la republica  lenin  informo en su cuenta sobre la transferencia de usd 135 millones como anticipo para la construccion del nuevo hospital miguel hilario alcivar de bahia_de_caraquez provincia de manabi 
@oromartv,2019-10-24T16:29:02.000Z,atencion  ya es oficial la transferencia de usd 135 millones como anticipo para la construccion del nuevo hospital miguel hilario alcivar de bahia de caraquez provincia de manabi 
@radiolimontv,2019-10-24T16:09:34.000Z,rt lenin buenas noticias para bahia de caraquez hemos transferido usd 135 millones para la construccion del hospital miguel hilario alcivar lo que constituye el 50 de la obra velamos por su derecho a una salud de calidad elgobiernodetodos cumpl
@ComunicacionEc,2019-10-24T16:05:36.000Z,comunicado oficial  sobre la transferencia de usd 135 millones como anticipo para la construccion del nuevo hospital miguel hilario alcivar de bahia de caraquez provincia de manabi
@GadSucre,2019-08-20T01:08:58.000Z,se adjudico el contrato para la construccion del hospital miguel h alcivar de la ciudad de bahia de caraquez gracias a la ciudadania a la gestion de las autoridades locales  ingridzambranoz  y a la decision de  presidencia_ec  pronto el canton tendra un nuevo y moderno hospital
@SECOB_Ec,2019-08-20T00:53:24.000Z,boletin el hospital miguel hilario alcivar de bahia de caraquez es una realidad hemos aprobado el informe tecnico para la adjudicacion de esta casa de salud que contara con los mas altos estandares de calidad secobenmarcha
@IvetteCobo,2019-08-04T14:56:21.000Z,despejemos dudas sobre terrenos donde pretenden construir hospital miguel h alcivar los terrenos no estan regularizados no tienen titulo de propiedad no existe juicio de expropiacion contraloriaecuador  sercopec  secob  actua de forma ilegal  andrescarrion2  guillermoceli
@SECOB_Ec,2019-08-03T04:08:46.000Z,en nuestra visita por bahia de caraquez anunciamos la construccion del hospital miguel hilario alcivar que generara mas de 200 fuentes de empleo todosconbahia
@ottosonnenh,2019-08-03T01:31:26.000Z,en la visita al centro materno infantil y emergencia bahia de caraquez que beneficia a 285 mil habitantes anunciamos la construccion del hospital miguel hilario alcivar que generara mas de 200 empleos  impulsamos obras que mejoran la vida de los manabitas todosconbahia
@Vice_Ec,2019-08-02T23:52:19.000Z,no habia excusa de negarle su derecho a bahia de caraquez de contar con un hospital de primer nivel por ello construiremos el hospital miguel hilario alcivar que en un ano y medio sera inaugurando con los manabitas  ottosonnenh  gobiernoenaccion
@CarlosVerareal,2019-08-02T16:15:00.000Z,reconstruccion no hubo en bahia demoliciones si e incompletas el hospital miguel h alcivar recien se contrato y por 50 camas menos el colegio eloy alfaro no existe
@aljoseparedes,2019-08-02T12:48:43.000Z,que estupidez tope tipo con escopolamina le roban av miguel h alcivar guayaquil vienen  bomberosgye  ecu911_  testigomovil  fiscaliaecuador  le robaron no tiene papeles y no le llevan al hospital sigue tirado en la calle  pjimenezn  tinocotania
@GadSucre,2019-08-02T04:07:37.000Z, y de las canitas en charapoto estudios que ya han sido presentados por parte de la municipalidad por su parte el segundo mandatario  vice_ec  se refirio a proyectos de desarrollo turistico al proceso de contratacion del hospital miguel hilario alcivar
@IvetteCobo,2019-08-01T18:18:06.000Z,la verdad con documentos sobre terrenos para hospital miguel h alcivar de bahia de caraquez  ottosonnenh  lenin  reconstruyo_ec  sercopec  secob_ec  silvanavallejo  carlosverareal  andrescarrion2  inmobiliarec  danielestuvoz  dayannamonroy  manavisionec  vice_ec  elcomerciocom
@hectorkingto,2019-08-01T14:03:41.000Z,no olviden a mi querido bahia apoyen al hospital miguel h alcivar tienen gente camelladora y muy responsable con la salud de sus pacientes
@IvetteCobo,2019-08-01T04:32:00.000Z,terrenos para hospital miguel h alcivar en bahia no estan regularizados no tienen titulo de propiedad a favor del estado  johejaramilloh  cumpla con ley de contratacion publica  andrescarrion2  ottosonnenh  secob_ec  inmobiliarec  danielestuvoz
@gobertsachila,2019-07-19T23:15:11.000Z,el hospital miguel alcivar de bahia contara con altos estandares de calidad y beneficiara a la ciudadania con las areas de emergencia laboratorio imagenologia dialisis consultorios esterilizacion farmacia entre otras obrasparamanabi salud_ec gobermanabi  lenin
@Tp_HonoratoVasq,2019-07-19T23:14:05.000Z,el hospital miguel alcivar de bahia contara con altos estandares de calidad y beneficiara a la ciudadania con las areas de emergencia laboratorio imagenologia dialisis consultorios esterilizacion farmacia entre otras  obrasparamanabi
@Salud_Ec,2019-07-19T23:00:00.000Z,el hospital miguel alcivar de bahia contara con altos estandares de calidad y beneficiara a la ciudadania con las areas de emergencia laboratorio imagenologia dialisis consultorios esterilizacion farmacia entre otras obrasparamanabi
@GoberManabi,2019-07-19T21:38:02.000Z,el hospital miguel alcivar de bahia contara con altos estandares de calidad y beneficiara a la ciudadania con las areas de emergencia laboratorio imagenologia dialisis consultorios esterilizacion farmacia entre otras   obrasparamanabi
@cbermeo1992,2019-05-09T02:10:06.000Z,una vez mas vuelvo a decir volveria a escoger el hospital miguel h alcivar bahia gracias por las ensenanzas se nota la diferencia me siento motivado
@cbermeo1992,2019-04-28T16:31:26.000Z,hospital miguel h alcivar y asi se nos va terminando una hermosa etapa llena de aprendizajes en donde adquirimos conocimientos de esta noble carrera como lo es la medicina gracias a cada uno de los doctores httpsfacebookcom100001131231885posts2177817392265947
j@vi,2019-04-21T09:19:35.000Z,en el norte de manabi estan a la espera de nuevos hospitales httpbitly2ifoqhy el hospital miguel hilario alcivar de bahia de caraquez tenia capacidad para 120 camas y atendia a pacientes que llegaban desde pedernales hasta charapoto era el punto para aliviar los males d
@IvetteCobo,2019-04-17T15:58:19.000Z,no permitiremos q hagan otro monte sinai en bahia con los terrenos del hospital el problema no han sido los recursos para construir el hospital miguel h alcivar sino el titulo de propiedad xq no estan regularizados los terrenos
@IvetteCobo,2019-04-17T12:03:02.000Z,sr presidente entonces escuche la verdad de los terrenos para hospital bahia le estan mintiendo y solo ud puede dar solucion ya son 3 anos del 16a sin titulo no podran construir hospital miguel h alcivar de bahia
@IvetteCobo,2019-04-17T00:09:00.000Z,sr presidente cuando se entera de la verdad sobre los terrenos del hospital miguel h alcivar son 3 anos y no le estan diciendo la verdad
@Salud_CZ4,2024-05-14T21:31:47.000Z,pajan  hospital basico israel quintero paredes implemento la sala de educacion prenatal como un compromiso enmarcado en la estrategia esamyn que cada latido cada suspiro y cada sonrisa compartida en este espacio sea un tributo al milagro de la vida
@Gienny_Pajan,2024-05-12T14:32:04.000Z,recorrido de la direccion del municipio baracoa por hogar materno y hospital general docente ocasion propicio para felicitar las madresguantanamojuntospodemosmas
@Salud_CZ4,2024-02-15T21:06:35.000Z,pajan  personal del distrito 13d09 de  salud_ec  realiza capacitacion sobre higiene y lavado de manos asi como instrucciones sobre la campana de buen trato al personal de servicio externalizado de limpieza del distrito y del hospital israel quintero paredes
@Salud_CZ4,2024-02-15T20:37:37.000Z,pajan  equipo de promocion de salud del distrito 13d09 de  salud_ec  capacita al personal externalizado de limpieza del hospital israel quintero paredes sobre la correcta gestion interna de desechos estoesecuador
@Salud_CZ4,2024-02-06T17:15:15.000Z,estoesecuador  distrito 13d09 de  salud_ec  entrego certificacion como establecimiento 100 libre de humo al hospital basico israel quintero paredes de pajan   elnuevoecuador  defiendetubandera
@Salud_CZ4,2023-12-04T21:56:54.000Z,dentro de la agenda en territorio la autoridad de  salud_cz4  cecilia guillen dialogo con usuarios y personal de salud del hospital en pajan  destacando el compromiso de  salud_ec  con la atencion oportuna e integral de los mas de  habitantes del canton elnuevoecuador 12
@Salud_CZ4,2023-12-04T21:50:20.000Z,cecilia guillen autoridad de  salud_cz4  participo en la entrega oficial de obra del cerramiento perimetral y mantenimiento preventivo del sistema electrico del hospital israel quinteros en pajan entre ambos trabajos se invirtio cerca de  mil dolares  elnuevoecuador  11
@Salud_CZ4,2023-08-18T21:26:45.000Z,pajan  equipo infanciaconfuturo del distrito 13d09 de  salud_ec  realiza vacunacion contra covid19 difteria tetanos y hepatitis b al personal y a los usuarios que llegan al hospital israel quinteros y que requieren inmunizarse
@Salud_CZ4,2023-08-01T21:43:18.000Z,pajan equipo de promocion de salud distrital en coordinacion con equipo de promocion zonal realizan el taller de salud sexual y salud reproductiva dirigido al personal de  salud_ec  de las 10 unidades operativas y hospital israel quintero paredes
@Salud_CZ4,2023-05-05T22:14:43.000Z,pajan  personal de hospital basico israel quintero paredes de  salud_ec  realizo casa abierta referente al lavado de manos dirigido a los usuarios que asisten al area de la consulta externa emergencia y personal administrativo
@Salud_CZ4,2023-05-03T15:37:37.000Z,pajan  personal de hospital basico israel quintero paredes de  salud_ec  realizo casa abierta con el tema lavado de manos dirigido a los usuarios que asisten al area de la consulta externa
@visionariasec,2023-01-30T20:06:57.000Z,atencion  alrededor de la 1300 del lunes la jueza de la unidad judicial penal de pajan genny guanoluisa junto a su secretario orly manrique fueron baleados mientras comian los ciudadanos fueron trasladados al hospital de portoviejo y se desconoce su estado
@Salud_CZ4,2022-12-25T14:35:30.000Z,yomerefuerzo  en el canton pajan este feriado la vacunacion contra la covid19 se realizara en el hospital israel quinteros de  salud_ec    recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-12-02T20:35:00.000Z,yomerefuerzo  este 03 de diciembre la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes de  salud_ec   se aplica primera o segunda dosis mayores de 3 anos  primera o segunda dosis de refuerzo mayores de 12 anos
@Salud_CZ4,2022-11-03T21:12:05.000Z,yomerefuerzo  este 04 de noviembre la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes de  salud_ec    se aplica primera o segunda dosis mayores de 3 anos  primera o segunda dosis de refuerzo mayores de 12 anos
@Salud_CZ4,2022-10-22T19:35:00.000Z,yomerefuerzo  en el canton pajan este 23 de octubre la vacunacion contra la covid19 se realizara en el hospital israel quinteros  recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-10-21T20:35:00.000Z,yomerefuerzo  este 22 de octubre la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes  se aplica primera o segunda dosis mayores de 3 anos  primera o segunda dosis de refuerzo mayores de 12 anos
@Salud_CZ4,2022-10-09T19:35:00.000Z,vacunadosestamosseguros  este 10 de octubre la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes  se aplica primera o segunda dosis mayores de 3 anos  primera o segunda dosis de refuerzo mayores de 12 anos
@Salud_CZ4,2022-10-08T19:35:00.000Z,vacunadosestamosseguros  en el canton pajan este 09 de octubre la vacunacion contra la covid19 se realizara en el hospital israel quinteros  recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-08-12T19:35:00.000Z,vacunadosestamosseguros  este 13 de agosto la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes  se aplica primera o segunda dosis mayores de 3 anos  primera o segunda dosis de refuerzo mayores de 12 anos
@Salud_CZ4,2022-08-11T21:15:54.000Z,vacunadosestamosseguros  en pajan este 12 de agosto la vacunacion contra covid19 a mayores de 3 anos se realizara en el hospital basico israel quintero    recuerda mayores de 12 anos reciben dosis de refuerzo  menores edad deben presentar consentimiento firmado
@Salud_CZ4,2022-08-06T19:35:00.000Z,vacunadosestamosseguros  en el canton pajan este 07 de agosto la vacunacion contra la covid19 se realizara en el hospital israel quinteros  recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-08-05T20:11:58.000Z,vacunadosestamosseguros  este 06 de agosto la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes  se aplica primera o segunda dosis mayores de 3 anos  primera o segunda dosis de refuerzo mayores de 12 anos
@Salud_CZ4,2022-07-30T19:35:00.000Z,vacunadosestamosseguros  en el canton pajan este 31 de julio la vacunacion contra la covid19 se realizara en el hospital israel quinteros  recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-07-02T19:35:00.000Z,vacunadosestamosseguros  en el canton pajan este 03 de julio la vacunacion contra la covid19 se realizara en el hospital israel quinteros  recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-07-01T21:05:00.000Z,vacunadosestamosseguros  este 02 de julio la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes   se aplica primera o segunda dosis mayores de 3 anos   dosis de refuerzo mayores de 12 anos y grupos prioritarios
@Salud_CZ4,2022-06-26T14:35:24.000Z,vacunadosestamosseguros  este 26 de junio la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes   se aplica primera o segunda dosis mayores de 3 anos   dosis de refuerzo mayores de 12 anos y grupos prioritarios
@Salud_CZ4,2022-06-24T19:35:00.000Z,vacunadosestamosseguros  este 25 de junio la vacunacion contra covid19 en pajan se realizara en el hospital israel quinteros paredes   se aplica primera o segunda dosis mayores de 3 anos   dosis de refuerzo mayores de 12 anos y grupos prioritarios
@Salud_CZ4,2022-06-23T21:09:53.000Z,vacunadosestamosseguros  en pajan este 24 de junio la vacunacion contra covid19 a mayores de 3 anos se realizara en el hospital basico israel quintero paredes   mayores de 12 anos reciben dosis de refuerzo  menores edad deben presentar consentimiento firmado
@Salud_CZ4,2022-05-14T19:35:00.000Z,vacunadosestamosseguros  en el canton pajan este 15 de mayo la vacunacion contra la covid19 se realizara en el hospital israel quinteros  recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-05-13T22:03:18.000Z,vacunadosestamosseguros  en el canton pajan este 14 de mayo la vacunacion contra la covid19 se realizara en el hospital israel quinteros  recuerda menores de edad deben presentar el consentimiento firmado acude con tu familia o amigos y dilesialavacuna
@Salud_CZ4,2022-05-07T19:35:00.000Z,vacunadosestamosseguros  este 08 de mayo la vacunacion contra covid19 en pajan se realizara en el hospital israel quintero paredes   se aplica primera o segunda dosis mayores de 3 anos   dosis de refuerzo mayores de 12 anos y grupos prioritarios
@Salud_CZ4,2022-05-06T21:51:27.000Z,vacunadosestamosseguros  este 07 de mayo la vacunacion contra covid19 en pajan se realizara en el hospital israel quintero paredes   se aplica primera o segunda dosis mayores de 3 anos   dosis de refuerzo mayores de 12 anos y grupos prioritarios
@Salud_CZ4,2022-05-01T19:35:00.000Z,vacunadosestamosseguros  este 2 de mayo la vacunacion contra covid19 en pajan se realizara en el hospital israel quintero paredes  recuerda se aplica primera o segunda dosis mayores de 3 anos  dosis de refuerzo mayores de 12 anos y grupos prioritarios
@Salud_CZ4,2022-04-02T19:40:00.000Z,vacunadosestamosseguros  en pajan este 03 de abril  la vacunacion contra covid19 a mayores de 3 anos se realizara en el hospital basico israel quinteros paredes  menores de 12 a 17 reciben dosis de refuerzo cumplidos 6 meses desde segunda dosis
@Salud_CZ4,2022-04-01T21:15:57.000Z,vacunadosestamosseguros  en pajan este 2 de abril  la vacunacion contra covid19 a mayores de 3 anos se realizara en el hospital basico israel quinteros paredes  menores de 12 a 17 reciben dosis de refuerzo cumplidos 6 meses desde segunda dosis
@Salud_CZ4,2022-02-25T20:37:21.000Z,vacunadosestamosseguros  en el canton pajan este 26 de febrero la vacunacion contra la covid19 se realizara en el hospital basico israel quinteros paredes recuerda menores de edad deben presentar el consentimiento firmado
@Salud_CZ4,2022-02-05T19:35:00.000Z,vacunadosestamosseguros  en el canton pajan estara aplicandose la vacuna contra la covid19 en el hospital israel quintero y en el coliseo del gad pajan  acude con tu familia o amigos y dilesialavacuna  recuerda menores de edad deben presentar el consentimiento firmado
@Salud_CZ4,2022-01-22T21:35:00.000Z,dilesialavacuna  el hospital basico israel quintero y el coliseo del gad pajan son los centros de vacunacion contra la covid19 habilitados en el distrito de salud 13d09 este  23 de enero de 08h00 a 16h00  acude con tu familia o amigos y completa tu esquema de vacunacion
@Salud_CZ4,2022-01-16T01:44:08.000Z,dilesialavacuna  si eres del canton pajan y requieres vacunarte contra la covid19 este 16 de enero puedes acudir al hospital basico israel quintero paredes o al coliseo del gad pajan y solicitar la aplicacion de la primera segunda o dosis de refuerzo segun corresponda
@Salud_CZ4,2022-01-11T18:00:47.000Z,juntosporlasalud  fabrizzio araujo director distrital 13d09 mantiene reunion de analisis de la situacion en salud del canton pajan con personal de la direccion de hospital y equipo de calidad provision financiero y talento humano del distrito de salud gobiernodelencuentro
@Salud_CZ4,2022-01-02T12:42:32.000Z,dilesialavacuna  hoy garantizamos el acceso a la vacunacion contra la covid19 en el canton pajan acude hasta el hospital basico israel quintero y solicita la aplicacion de la vacuna
@Salud_CZ4,2021-12-30T20:44:42.000Z,dilesialavacuna  en pajan la vacunacion contra la covid19 continuara durante el feriado de ano nuevo si eres de este canton puedes acudir al hospital basico israel quintero paredes y solicitar la aplicacion de la vacuna se inmunizara a personas desde los 5 anos
@Salud_CZ4,2021-12-02T15:03:43.000Z,prevenirelvih  fabrizzio araujo director distrito 13d09 y roddy briones director del hospital israel quintero paredes participan de la mesa tecnica de salud a la que tambien asisten presidentes de los gad parroquiales y tenientes politicos  del canton pajan
@Salud_CZ4,2021-11-25T21:40:54.000Z,pajan  roddy briones director del hospital basico israel quintero paredes mantiene reunion de trabajo con representante del iess en pajan para articular el trabajo interinstitucional entre ambos establecimientos   juntoslologramos
@InformatePajan,2021-06-09T15:42:07.000Z,la cruzrojapajan en conjunto con el hospital basico israel quintero paredes realizaron una campana de donaciondesangre voluntaria en la jordana del martes 8 de junio en la cabecera cantonal y la parroquia guale con el proposito de captar nuevos donantes voluntarios
@Salud_CZ4,2021-06-08T14:41:04.000Z,pajan  la direccion distrital 13d09 realiza campana de donacion de sangre en articulacion con el hospital israel quintero paredes y cruz roja del canton pajan esto con el objetivo de captar nuevos donantes voluntarios la jornada se extendera hasta las 1400 de hoy
@MarcoGilerM,2021-06-07T23:56:44.000Z,en aprietos director distrital de pajan nery quimi tiene 8 dias para iniciar los procesos de acuerdo a la leydeapoyohumanitario y otorgar nombramientos definitivos a medicos del hospital israel quintero profesionales que ayudaron a quimi parecer eficiente a veces  salud_ec
@MarcoGilerM,2021-06-07T21:07:40.000Z,atencion juez de pajan ordena al  salud_ec  que se realicen los concursos de merito  y oposicion de acuerdo a la leydeapoyohumanitario para que se emitan los nombramientos definitivos a favor de medicos que laboran en el hospital israel quintero de ese canton  lassoguillermo
@Salud_CZ4,2020-08-25T16:12:15.000Z,pajan  laura gomez coba coordinadora zonal de salud se reunio con las autoridades locales de salud tanto del distrito cuanto hospital basico con la finalidad de mejorar las acciones que se vienen realizando en la entrega de servicios de salud a los usuarios
@Salud_CZ4,2020-08-21T21:09:30.000Z,pajan  el distrito de salud 13d09 y el hospital basico israel quintero paredes reciben donacion de implementos de bioseguridad y medicacion por parte del banco del pichincha
@Salud_CZ4,2020-08-12T19:15:03.000Z,pajan  en el marco del programa de lactancia materna el equipo de nutricion del hospital israel quinteros paredes continua fortaleciendo las buenas practicas de alimentacion del lactante y del nino
@Salud_CZ4,2020-08-07T21:59:08.000Z,pajanpersonal de salud del hospital israel quinteros paredes contribuye con charlas educativas  a las pacientes  de esta casa de salud en temas relacionado a la importancia de la lactancia materna
@Salud_CZ4,2020-07-27T17:54:08.000Z,pajan fortalecimiento del manejo de pacientes cronicos en el area de emergencia a los medicos generales asistenciales del hospital israel quintero paredes por parte del dr carlos arcentales mero medico familiar del distrito 13d09
@Salud_CZ4,2020-07-20T16:28:22.000Z,pajan  el servicio de centro quirurgico del hospital israel paredes del canton pajan reaperturo su atencion con cirugias de bajo riesgo entre ellas generales y de gineco obstetricia optimizandose asi la cartera de servicio de este nosocomio
@keyberRodrguez2,2020-07-07T03:01:21.000Z,estoy denunciando las atrosidades que se cometen en cuba en sanantonio del sur la nina de tres meses nasli nadayi matos pajan se en cuentra en estado critico de  salud por inegligencia medica de la llamada potencia medica contactar a su madre  al hospital infantil 357100 c7
@cobos_sanche,2020-06-14T17:02:25.000Z,ya que se alboroto todo podran investigar a quien pertenecia el hospital de pajan no caneria duda si seria de mendoza pues el alcalde es de su partido mejor para robar
@VeraGeovanniP,2020-04-12T04:04:12.000Z,incluyo a pajan ya tenemos 6 casos confirmados y algunos con sospechas sin cerco epidemiologico sin resguardo de fuerza terrestre sin hospital donde pueda acoger pacientes con covid2019ec nuestros heroes de mandil hacen lo humanamente posible pero eso no basta sosecuador
@Salud_CZ4,2020-03-05T18:02:09.000Z,pajan  cs pajan realiza charla de coronavirus a las personas en espera de consulta medica en sala de espera de centro de salud pajan y hospital israel quintero
@Manish_Pajan,2020-02-09T18:41:46.000Z,if you are travelling in an uber and tell your friend on the phone that himesh is the best music director ever the driver is perfectly right in driving you to the nearest mental hospital
@AMEcuador,2019-12-06T19:03:25.000Z,manabi el alcalde de pajan natael moran junto al coordinador de  salud_cz4  jorge bravo analizaron la posibilidad que la localidad cuente con un nuevo hospital basico que beneficie a sus ciudadanos y tambien a los habitantes de las jurisdicciones vecinas ameimpulsaecuador
@Salud_CZ4,2019-11-29T21:59:53.000Z,pajan  jorge bravo alcivar coordinador zonal realizo recorrido por el distrito 13d09 cs pajan y hospital isarale quintero constatando los avances de la repotenciacion de esta casa de salud
@pajan77,2019-11-18T22:47:12.000Z,i just donated a special premature nappy to a uk hospital by tweeting pampersforpreemies  show your support and do the same 
@oromartv,2019-11-11T16:02:23.000Z,terrible intentaba salvar a su hijo pero fue afectada por el fuego al igual que el menor iban a quemar maleza en un terreno para posteriormente sembrar maiz ambos fueron trasladados al hospital de manta con quemaduras en el 90 de sus cuerpos ocurrio en el canton pajan
@Salud_CZ4,2019-05-17T21:41:17.000Z,pajan hospital israel quintero paredes continua con los trabajos de ornamentacion de los exteriores de la casa de salud con el objetivo de proyectar una mejor imagen hacia nuestra poblacion
@Salud_CZ4,2019-05-17T21:33:05.000Z,pajan  como parte de la iniciativa distrital pajan saludable la poblacion y personal de salud del distrito hospital y unidades operativas realizan la tercera jornada de actividad fisica y juegos populares ademas se realizo un diagnostico nutricional a nuestros participantes
@Salud_CZ4,2019-05-16T13:42:31.000Z,pajan  profesionales del hospital israel quintero recibieron parto gemelar sin complicaciones  el trinomio materno neonatal se encuentra en optimas condiciones y bajo observacion clinica gracias al compromiso de nuestros profesionales que garantizaron un parto humanizado
@Salud_CZ4,2019-04-23T15:14:58.000Z,pajan  frank vinces director hospital israel quintero paredes brinda entrevista en radio america informando sobre la cartera de servicios del hospital y la campana de ligaduras y vasectomias que se ejecuta como msp
@Salud_CZ4,2019-04-23T15:14:01.000Z,pajan  socializacion de campana de ligaduras y vasectomias en sala de espera de consulta externa del hospital israel quintero paredes
@Salud_CZ4,2019-04-15T19:07:37.000Z,pajan  hospital israel quintero paredes cuenta con equipos de audiometria que permiten brindar una atencion integral a nuestros usuarios en la imagen se observa la realizacion de una audiometria tonal a uno de nuestros pacientes
@Salud_CZ1,2019-04-08T21:48:51.000Z,otavalo  hospital san luis comparte experiencia de parto en libre posicion y maternidad segura al personal del distrito pajan de la provincia de manabi fomentamos salud con enfoque familiar comunitario e intercultural saludparatodos
@Salud_CZ4,2019-02-15T20:46:35.000Z,pajan  personal del distrito 13d09 recibe capacitacion en reanimacion cardio pulmonar basico por parte del grupo de paramedicos del hospital con el objetivo de fortalecer los conocimientos de los profesionales que laboran para el sector salud
@Salud_CZ4,2018-11-21T21:17:10.000Z,pajan  el hospital basico israel quintero paredes  adquirio equipamiento especifico para audiometrias como son el timpanometro equipo de audiometria tonal y de emisiones otoacusticas con el objetivo de fortalecer nuestra cartera de servicios
@TnteMiguelSolo,2018-11-21T20:41:23.000Z,dando ayuda a una persona de adulto mayor q  tenia problemas  respiratorios   con  el cuerpo de bomberos  con la ambulancia  de una hermana  parroquia  fue dirigida al hospital del canton  pajan  donde se le dio  toda la atencion  lenin   xavieradolfo  ricardoarteaga_
@eldiarioec,2018-11-03T15:21:22.000Z,atencion esta manana un accidente dejo tres heridos en pajan manabi ocurrio en el choque de un auto contra una tricimoto en las calles guayaquil y cordova los heridos fueron los ocupantes de la tricimoto y fueron trasladados por una ambulancia al hospital de pajan
@FernandoRivP,2018-08-27T22:22:00.000Z,hoy desarrollamos una nueva reunion de la micro red zona sur integrada por los distritos 13d02 13d03 13d09 hospital basico jipijapa hospital basico pajan iess_manta  hospital fae y nuestro  hrzmanta  para fortalecer nuestro sistema y mejorar nuestros servicios hrzmejorporti
@IndotEcuador,2018-08-23T16:26:09.000Z,risas anecdotas y miles de suenos por cumplir que se funden con un  abrazo fraterno visitamos a roger burgos oriundo de pajan manabi con 46 anos es beneficiario de un trasplante hepatico en el hospital carlos andrade marin   indotdavida  carlosvelascoen
@tomebamba,2018-08-14T15:10:27.000Z,hay otros dos vehiculos involucrados en este accidente uno venia desde peru las lesionadas fueron trasladadas en una ambulancia del iess al hospital de pajan los conductores fueron detenidos   sanchezmendieta
@Sanchezmendieta,2018-08-14T14:35:08.000Z,2 hay otros dos vehiculos involucrados en este accidente uno venia desde peru las lesionadas fueron trasladadas en una ambulancia del iess al hospital de pajan los conductores fueron detenidos mercurioec mercurioec
@RadioManaba,2018-05-14T17:13:57.000Z,en el canton pajan se produjo un choque entre dos motos y dejo un fallecido y una persona herida quien seria la novia del fallecido quien ahora se encuentra internada en el hospital de pajan   httpsfacebookcomlavozdemanabiiphotosa6600813175337451073741828660078470867363852561698285705type3theater
@Salud_CZ4,2018-05-14T13:22:11.000Z,pajan  el hospital basico israel quintero paredes realizo un homenaje a las enfermeras y enfermeros en su dia clasico
@Tp_AlejoLascano,2018-05-02T16:51:38.000Z,reunion de trabajo con dra guaman  y dr plaza del hospital isrrael quinteros paredes de pajan  y sub centro de salud de la parroquia lascano
@Salud_CZ4,2018-02-23T21:45:51.000Z,pajan  se realzo minga de limpieza en el hospital israel quintero paredes por el personal del control vectorial
@Manish_Pajan,2018-02-14T14:12:48.000Z,amazon to team up with jp morgan and berkshire hathaway to form a healthcare company for its employees and now an entry into the hospital supplies marketplace via a pilot with a us hospital chain disruptions continue
@Salud_CZ4,2018-01-11T21:39:29.000Z,pajan  freddy ruiz director del hospital basico israel quintero paredes en la atencion de pacientes brinda asesoramiento en tamizaje neonatal y control de embarazo
@Salud_CZ4,2017-12-26T13:52:50.000Z,pajan  agasajo navideno y entrega de presentes a los pacientes del hospital israel quintero paredes
@Salud_CZ4,2017-11-23T21:15:02.000Z,pajan  monitoreo y supervision al hospital israel quintero previo a la campana tubebesinvih
@Salud_CZ4,2017-11-20T17:38:25.000Z,pajan  personal de la dd13d09 y hospital israel quintero participan por el dia de la no violencia de genero
@Salud_CZ4,2017-08-02T13:50:07.000Z,pajan  hospital basico israel quintero realizo casa abierta como parte actividades de lanzamiento de semana mundial de lactanciamaterna
@Salud_CZ4,2017-07-04T22:02:40.000Z,pajan  talento humano cz4 realiza supervision a dd13d09 y al hospital israel quintero brinda recomendaciones y fomentan el buen trato
@Salud_CZ4,2017-06-16T22:50:56.000Z,pajan  personal de la dd13d09 y hospital israel quintero se unieron al festejo de los msp50anos
@Salud_CZ4,2017-05-31T22:04:05.000Z,pajan  se realizo entrega de nombramientos definitivos al nuevo personal medico y de enfermeria en la dd13d09 y hospital israel quintero
@Salud_CZ4,2017-04-20T18:12:00.000Z,el hospital israel quintero paredes de pajan celebro sus 36 anos de vida institucional con una sesion solemne
@Salud_CZ4,2017-04-12T21:41:40.000Z,pajan mejoramiento deinfraestructura de emergencia del hospital israel quintero creacion de area de triaje para dispensarizacion dd13d09
@Salud_CZ4,2017-02-22T17:16:17.000Z,pajan freddy salvador ruiz parraga fue posesionado hoy como el nuevo director del hospital israel quintero paredes
@Salud_CZ4,2017-02-07T16:50:04.000Z,visita guiada a lideres y ciudadania de pajan sobre servicios que ofertan las unidades de salud de la dd13d9 y el hospital isarel quintero
